"numéro de dossier","nom dossier","chambre","état de l'instruction","requérant(s)","mandataire(s) requérant(s)","défendeur(s)","mandataire(s) défendeur(s)","date évènement","mesure évènement","acteur évènement","qualité évènement","délais évènement"
"1808867","ASSOCIATION REGARDS CITOYENS / Monsieur BATAILLE Christian","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BATAILLE Christian","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808868","ASSOCIATION REGARDS CITOYENS / Madame BATHO Delphine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BATHO Delphine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808868","ASSOCIATION REGARDS CITOYENS / Madame BATHO Delphine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BATHO Delphine","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808871","ASSOCIATION REGARDS CITOYENS / Madame BATTISTEL Marie-Noëlle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BATTISTEL Marie-Noëlle","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808871","ASSOCIATION REGARDS CITOYENS / Madame BATTISTEL Marie-Noëlle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BATTISTEL Marie-Noëlle","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808871","ASSOCIATION REGARDS CITOYENS / Madame BATTISTEL Marie-Noëlle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BATTISTEL Marie-Noëlle","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808871","ASSOCIATION REGARDS CITOYENS / Madame BATTISTEL Marie-Noëlle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BATTISTEL Marie-Noëlle","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808875","ASSOCIATION REGARDS CITOYENS / Monsieur BAUMEL Laurent","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAUMEL Laurent","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808875","ASSOCIATION REGARDS CITOYENS / Monsieur BAUMEL Laurent","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAUMEL Laurent","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808881","ASSOCIATION REGARDS CITOYENS / Monsieur BAUMEL Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAUMEL Philippe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808881","ASSOCIATION REGARDS CITOYENS / Monsieur BAUMEL Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAUMEL Philippe","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808884","ASSOCIATION REGARDS CITOYENS / Monsieur BAUPIN Denis","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAUPIN Denis","","2018-05-04","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808884","ASSOCIATION REGARDS CITOYENS / Monsieur BAUPIN Denis","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAUPIN Denis","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808885","ASSOCIATION REGARDS CITOYENS / Monsieur BAYS nicolas","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAYS nicolas","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808885","ASSOCIATION REGARDS CITOYENS / Monsieur BAYS nicolas","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BAYS nicolas","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808889","ASSOCIATION REGARDS CITOYENS / Madame BEAUBATIE Catherine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BEAUBATIE Catherine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808889","ASSOCIATION REGARDS CITOYENS / Madame BEAUBATIE Catherine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BEAUBATIE Catherine","","2018-06-04","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808915","ASSOCIATION REGARDS CITOYENS / Madame BECHTEL Marie-Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BECHTEL Marie-Françoise","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808915","ASSOCIATION REGARDS CITOYENS / Madame BECHTEL Marie-Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BECHTEL Marie-Françoise","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808916","ASSOCIATION REGARDS CITOYENS / Monsieur BEFFARA Jean-Marie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BEFFARA Jean-Marie","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808916","ASSOCIATION REGARDS CITOYENS / Monsieur BEFFARA Jean-Marie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BEFFARA Jean-Marie","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808919","ASSOCIATION REGARDS CITOYENS / Madame BELLO Huguette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BELLO Huguette","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808919","ASSOCIATION REGARDS CITOYENS / Madame BELLO Huguette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BELLO Huguette","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808920","ASSOCIATION REGARDS CITOYENS / Monsieur BELOT Luc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BELOT Luc","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808920","ASSOCIATION REGARDS CITOYENS / Monsieur BELOT Luc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BELOT Luc","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808921","ASSOCIATION REGARDS CITOYENS / Monsieur BENISTI Jacques Alain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BENISTI Jacques Alain","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808921","ASSOCIATION REGARDS CITOYENS / Monsieur BENISTI Jacques Alain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BENISTI Jacques Alain","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808922","ASSOCIATION REGARDS CITOYENS / Monsieur BENOIT Thierry","5e Section - 1re Chambre","Terminé","ASSOCIATION REGARDS CITOYENS","","Monsieur BENOIT Thierry","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808922","ASSOCIATION REGARDS CITOYENS / Monsieur BENOIT Thierry","5e Section - 1re Chambre","Terminé","ASSOCIATION REGARDS CITOYENS","","Monsieur BENOIT Thierry","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808922","ASSOCIATION REGARDS CITOYENS / Monsieur BENOIT Thierry","5e Section - 1re Chambre","Terminé","ASSOCIATION REGARDS CITOYENS","","Monsieur BENOIT Thierry","","2018-07-12","Réception d'une lettre","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808922","ASSOCIATION REGARDS CITOYENS / Monsieur BENOIT Thierry","5e Section - 1re Chambre","Terminé","ASSOCIATION REGARDS CITOYENS","","Monsieur BENOIT Thierry","","2018-07-16","Lettre de demande de désistement explicite","ASSOCIATION REGARDS CITOYENS","Requérant","8 j"
"1808922","ASSOCIATION REGARDS CITOYENS / Monsieur BENOIT Thierry","5e Section - 1re Chambre","Terminé","ASSOCIATION REGARDS CITOYENS","","Monsieur BENOIT Thierry","","2018-07-23","Réception d'un mémoire de désistement","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808922","ASSOCIATION REGARDS CITOYENS / Monsieur BENOIT Thierry","5e Section - 1re Chambre","Terminé","ASSOCIATION REGARDS CITOYENS","","Monsieur BENOIT Thierry","","2018-08-03","Ordonnance R.222-1","","",""
"1808922","ASSOCIATION REGARDS CITOYENS / Monsieur BENOIT Thierry","5e Section - 1re Chambre","Terminé","ASSOCIATION REGARDS CITOYENS","","Monsieur BENOIT Thierry","","2018-08-06","Notification d'ordonnance","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808928","ASSOCIATION REGARDS CITOYENS / Madame BERGER Karine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BERGER Karine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808928","ASSOCIATION REGARDS CITOYENS / Madame BERGER Karine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BERGER Karine","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808929","ASSOCIATION REGARDS CITOYENS / Monsieur BERRIOS Sylvain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BERRIOS Sylvain","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808929","ASSOCIATION REGARDS CITOYENS / Monsieur BERRIOS Sylvain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BERRIOS Sylvain","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808931","ASSOCIATION REGARDS CITOYENS / Madame BERTHELOT Chantal","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BERTHELOT Chantal","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808931","ASSOCIATION REGARDS CITOYENS / Madame BERTHELOT Chantal","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BERTHELOT Chantal","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808931","ASSOCIATION REGARDS CITOYENS / Madame BERTHELOT Chantal","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BERTHELOT Chantal","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808933","ASSOCIATION REGARDS CITOYENS / Madame BESSE Véronique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BESSE Véronique","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808933","ASSOCIATION REGARDS CITOYENS / Madame BESSE Véronique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BESSE Véronique","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808934","ASSOCIATION REGARDS CITOYENS / Madame BIEMOURET Gisèle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BIEMOURET Gisèle","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808934","ASSOCIATION REGARDS CITOYENS / Madame BIEMOURET Gisèle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BIEMOURET Gisèle","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808937","ASSOCIATION REGARDS CITOYENS / Monsieur BIES Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BIES Philippe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808937","ASSOCIATION REGARDS CITOYENS / Monsieur BIES Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BIES Philippe","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808938","ASSOCIATION REGARDS CITOYENS / Monsieur BINET Erwann","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BINET Erwann","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808938","ASSOCIATION REGARDS CITOYENS / Monsieur BINET Erwann","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BINET Erwann","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808940","ASSOCIATION REGARDS CITOYENS / Monsieur BLAZY Jean-Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BLAZY Jean-Pierre","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808940","ASSOCIATION REGARDS CITOYENS / Monsieur BLAZY Jean-Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BLAZY Jean-Pierre","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808942","ASSOCIATION REGARDS CITOYENS / Monsieur BLEIN Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BLEIN Yves","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808942","ASSOCIATION REGARDS CITOYENS / Monsieur BLEIN Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BLEIN Yves","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808942","ASSOCIATION REGARDS CITOYENS / Monsieur BLEIN Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BLEIN Yves","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808943","ASSOCIATION REGARDS CITOYENS / Monsieur SANTINI André","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur SANTINI André","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808943","ASSOCIATION REGARDS CITOYENS / Monsieur SANTINI André","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur SANTINI André","","2018-06-20","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808945","ASSOCIATION REGARDS CITOYENS / Monsieur BOCQUET Alain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOCQUET Alain","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808945","ASSOCIATION REGARDS CITOYENS / Monsieur BOCQUET Alain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOCQUET Alain","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808948","ASSOCIATION REGARDS CITOYENS / Monsieur BOISSERIE Daniel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOISSERIE Daniel","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808948","ASSOCIATION REGARDS CITOYENS / Monsieur BOISSERIE Daniel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOISSERIE Daniel","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808949","ASSOCIATION REGARDS CITOYENS / Monsieur BOMPARD Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOMPARD Jacques","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808949","ASSOCIATION REGARDS CITOYENS / Monsieur BOMPARD Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOMPARD Jacques","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808951","ASSOCIATION REGARDS CITOYENS / Madame BONNETON Michèle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BONNETON Michèle","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808951","ASSOCIATION REGARDS CITOYENS / Madame BONNETON Michèle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame BONNETON Michèle","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808952","ASSOCIATION REGARDS CITOYENS / Monsieur BONNOT Marcel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BONNOT Marcel","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808952","ASSOCIATION REGARDS CITOYENS / Monsieur BONNOT Marcel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BONNOT Marcel","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808955","ASSOCIATION REGARDS CITOYENS / Monsieur BORGEL Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BORGEL Christophe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808955","ASSOCIATION REGARDS CITOYENS / Monsieur BORGEL Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BORGEL Christophe","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808957","ASSOCIATION REGARDS CITOYENS / Monsieur BOUCHET Jean-Claude","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOUCHET Jean-Claude","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808957","ASSOCIATION REGARDS CITOYENS / Monsieur BOUCHET Jean-Claude","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOUCHET Jean-Claude","","2018-06-05","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1808958","ASSOCIATION REGARDS CITOYENS / Monsieur BOUDIE Florent","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur BOUDIE Florent","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
